town,month,resale_price,price_diff
CHOA CHU KANG,2020-07-01,414341.0,8323.0
CHOA CHU KANG,2020-08-01,406699.0,-7642.0
CHOA CHU KANG,2020-09-01,415576.0,8877.0
CHOA CHU KANG,2020-10-01,420299.0,4723.0
CHOA CHU KANG,2020-11-01,442327.0,22028.0
CHOA CHU KANG,2020-12-01,427442.0,-14885.0
CHOA CHU KANG,2021-01-01,439190.0,11748.0
CHOA CHU KANG,2021-02-01,447035.0,7845.0
CHOA CHU KANG,2021-03-01,460127.0,13092.0
CHOA CHU KANG,2021-04-01,480970.0,20843.0
CHOA CHU KANG,2021-05-01,478917.0,-2053.0
CHOA CHU KANG,2021-06-01,489966.0,11049.0
CHOA CHU KANG,2021-07-01,488849.0,-1117.0
CHOA CHU KANG,2021-08-01,498365.0,9516.0
CHOA CHU KANG,2021-09-01,480709.0,-17656.0
CHOA CHU KANG,2021-10-01,501896.0,21187.0
CHOA CHU KANG,2021-11-01,507337.0,5441.0
CHOA CHU KANG,2021-12-01,501223.0,-6114.0
CHOA CHU KANG,2022-01-01,525608.0,24385.0
CHOA CHU KANG,2022-02-01,511778.0,-13830.0
CHOA CHU KANG,2022-03-01,510543.0,-1235.0
CHOA CHU KANG,2022-04-01,520080.0,9537.0
CHOA CHU KANG,2022-05-01,526075.0,5995.0
CHOA CHU KANG,2022-06-01,528282.0,2207.0
CHOA CHU KANG,2022-07-01,532045.0,3763.0
CHOA CHU KANG,2022-08-01,519873.0,-12172.0
CHOA CHU KANG,2022-09-01,546537.0,26664.0
CHOA CHU KANG,2022-10-01,553294.0,6757.0
CHOA CHU KANG,2022-11-01,552950.0,-344.0
CHOA CHU KANG,2022-12-01,509397.0,-43553.0
CLEMENTI,2000-01-01,211526.0,
CLEMENTI,2000-02-01,230835.0,19309.0
CLEMENTI,2000-03-01,238719.0,7884.0
CLEMENTI,2000-04-01,232728.0,-5991.0
CLEMENTI,2000-05-01,219435.0,-13293.0
CLEMENTI,2000-06-01,220257.0,822.0
CLEMENTI,2000-07-01,210112.0,-10145.0
CLEMENTI,2000-08-01,223336.0,13224.0
CLEMENTI,2000-09-01,219437.0,-3899.0
CLEMENTI,2000-10-01,217279.0,-2158.0
CLEMENTI,2000-11-01,209386.0,-7893.0
CLEMENTI,2000-12-01,210715.0,1329.0
CLEMENTI,2001-01-01,202658.0,-8057.0
CLEMENTI,2001-02-01,211186.0,8528.0
CLEMENTI,2001-03-01,204039.0,-7147.0
CLEMENTI,2001-04-01,233855.0,29816.0
CLEMENTI,2001-05-01,210284.0,-23571.0
CLEMENTI,2001-06-01,214044.0,3760.0
CLEMENTI,2001-07-01,211071.0,-2973.0
CLEMENTI,2001-08-01,205027.0,-6044.0
CLEMENTI,2001-09-01,199934.0,-5093.0
CLEMENTI,2001-10-01,214862.0,14928.0
CLEMENTI,2001-11-01,199119.0,-15743.0
CLEMENTI,2001-12-01,184630.0,-14489.0
CLEMENTI,2002-01-01,205795.0,21165.0
CLEMENTI,2002-02-01,194141.0,-11654.0
CLEMENTI,2002-03-01,189899.0,-4242.0
CLEMENTI,2002-04-01,206254.0,16355.0
CLEMENTI,2002-05-01,212805.0,6551.0
CLEMENTI,2002-06-01,212123.0,-682.0
CLEMENTI,2002-07-01,192427.0,-19696.0
CLEMENTI,2002-08-01,187907.0,-4520.0
CLEMENTI,2002-09-01,210526.0,22619.0
CLEMENTI,2002-10-01,190908.0,-19618.0
CLEMENTI,2002-11-01,200329.0,9421.0
CLEMENTI,2002-12-01,217579.0,17250.0
CLEMENTI,2003-01-01,195742.0,-21837.0
CLEMENTI,2003-02-01,215728.0,19986.0
CLEMENTI,2003-03-01,200444.0,-15284.0
CLEMENTI,2003-04-01,198730.0,-1714.0
CLEMENTI,2003-05-01,203917.0,5187.0
CLEMENTI,2003-06-01,212874.0,8957.0
CLEMENTI,2003-07-01,208322.0,-4552.0
CLEMENTI,2003-08-01,229679.0,21357.0
CLEMENTI,2003-09-01,215964.0,-13715.0
CLEMENTI,2003-10-01,219105.0,3141.0
CLEMENTI,2003-11-01,215719.0,-3386.0
CLEMENTI,2003-12-01,217797.0,2078.0
CLEMENTI,2004-01-01,229858.0,12061.0
CLEMENTI,2004-02-01,209263.0,-20595.0
CLEMENTI,2004-03-01,221184.0,11921.0
CLEMENTI,2004-04-01,218422.0,-2762.0
CLEMENTI,2004-05-01,227537.0,9115.0
CLEMENTI,2004-06-01,224406.0,-3131.0
CLEMENTI,2004-07-01,218755.0,-5651.0
CLEMENTI,2004-08-01,204514.0,-14241.0
CLEMENTI,2004-09-01,219160.0,14646.0
CLEMENTI,2004-10-01,213428.0,-5732.0
CLEMENTI,2004-11-01,234100.0,20672.0
CLEMENTI,2004-12-01,220352.0,-13748.0
CLEMENTI,2005-01-01,219345.0,-1007.0
CLEMENTI,2005-02-01,228376.0,9031.0
CLEMENTI,2005-03-01,218454.0,-9922.0
CLEMENTI,2005-04-01,220976.0,2522.0
CLEMENTI,2005-05-01,214561.0,-6415.0
CLEMENTI,2005-06-01,213278.0,-1283.0
CLEMENTI,2005-07-01,209528.0,-3750.0
CLEMENTI,2005-08-01,219334.0,9806.0
CLEMENTI,2005-09-01,207317.0,-12017.0
CLEMENTI,2005-10-01,215808.0,8491.0
CLEMENTI,2005-11-01,219091.0,3283.0
CLEMENTI,2005-12-01,232803.0,13712.0
CLEMENTI,2006-01-01,208144.0,-24659.0
CLEMENTI,2006-02-01,216667.0,8523.0
CLEMENTI,2006-03-01,215791.0,-876.0
CLEMENTI,2006-04-01,234040.0,18249.0
CLEMENTI,2006-05-01,222646.0,-11394.0
CLEMENTI,2006-06-01,224807.0,2161.0
CLEMENTI,2006-07-01,231126.0,6319.0
CLEMENTI,2006-08-01,228053.0,-3073.0
CLEMENTI,2006-09-01,222146.0,-5907.0
CLEMENTI,2006-10-01,238365.0,16219.0
CLEMENTI,2006-11-01,222783.0,-15582.0
CLEMENTI,2006-12-01,244708.0,21925.0
CLEMENTI,2007-01-01,227852.0,-16856.0
CLEMENTI,2007-02-01,246971.0,19119.0
CLEMENTI,2007-03-01,219796.0,-27175.0
CLEMENTI,2007-04-01,265883.0,46087.0
CLEMENTI,2007-05-01,237421.0,-28462.0
CLEMENTI,2007-06-01,245802.0,8381.0
CLEMENTI,2007-07-01,259428.0,13626.0
CLEMENTI,2007-08-01,272560.0,13132.0
CLEMENTI,2007-09-01,256083.0,-16477.0
CLEMENTI,2007-10-01,300259.0,44176.0
CLEMENTI,2007-11-01,284286.0,-15973.0
CLEMENTI,2007-12-01,277146.0,-7140.0
CLEMENTI,2008-01-01,326895.0,49749.0
CLEMENTI,2008-02-01,271998.0,-54897.0
CLEMENTI,2008-03-01,309684.0,37686.0
CLEMENTI,2008-04-01,342484.0,32800.0
CLEMENTI,2008-05-01,317714.0,-24770.0
CLEMENTI,2008-06-01,323741.0,6027.0
CLEMENTI,2008-07-01,327676.0,3935.0
CLEMENTI,2008-08-01,324011.0,-3665.0
CLEMENTI,2008-09-01,338876.0,14865.0
CLEMENTI,2008-10-01,298522.0,-40354.0
CLEMENTI,2008-11-01,320268.0,21746.0
CLEMENTI,2008-12-01,288167.0,-32101.0
CLEMENTI,2009-01-01,327907.0,39740.0
CLEMENTI,2009-02-01,334807.0,6900.0
CLEMENTI,2009-03-01,315593.0,-19214.0
CLEMENTI,2009-04-01,305974.0,-9619.0
CLEMENTI,2009-05-01,335594.0,29620.0
CLEMENTI,2009-06-01,321947.0,-13647.0
CLEMENTI,2009-07-01,330780.0,8833.0
CLEMENTI,2009-08-01,341203.0,10423.0
CLEMENTI,2009-09-01,340538.0,-665.0
CLEMENTI,2009-10-01,360772.0,20234.0
CLEMENTI,2009-11-01,357819.0,-2953.0
CLEMENTI,2009-12-01,352819.0,-5000.0
CLEMENTI,2010-01-01,370004.0,17185.0
CLEMENTI,2010-02-01,366308.0,-3696.0
CLEMENTI,2010-03-01,361805.0,-4503.0
CLEMENTI,2010-04-01,369733.0,7928.0
CLEMENTI,2010-05-01,389793.0,20060.0
CLEMENTI,2010-06-01,378002.0,-11791.0
CLEMENTI,2010-07-01,380776.0,2774.0
CLEMENTI,2010-08-01,401787.0,21011.0
CLEMENTI,2010-09-01,399476.0,-2311.0
CLEMENTI,2010-10-01,377908.0,-21568.0
CLEMENTI,2010-11-01,396354.0,18446.0
CLEMENTI,2010-12-01,431909.0,35555.0
CLEMENTI,2011-01-01,399727.0,-32182.0
CLEMENTI,2011-02-01,429509.0,29782.0
CLEMENTI,2011-03-01,394397.0,-35112.0
CLEMENTI,2011-04-01,420953.0,26556.0
CLEMENTI,2011-05-01,401732.0,-19221.0
CLEMENTI,2011-06-01,424221.0,22489.0
CLEMENTI,2011-07-01,400709.0,-23512.0
CLEMENTI,2011-08-01,415881.0,15172.0
CLEMENTI,2011-09-01,441907.0,26026.0
CLEMENTI,2011-10-01,439005.0,-2902.0
CLEMENTI,2011-11-01,456036.0,17031.0
CLEMENTI,2011-12-01,449937.0,-6099.0
CLEMENTI,2012-01-01,405269.0,-44668.0
CLEMENTI,2012-02-01,442741.0,37472.0
CLEMENTI,2012-03-01,438450.0,-4291.0
CLEMENTI,2012-04-01,444798.0,6348.0
CLEMENTI,2012-05-01,444770.0,-28.0
CLEMENTI,2012-06-01,437921.0,-6849.0
CLEMENTI,2012-07-01,457342.0,19421.0
CLEMENTI,2012-08-01,469408.0,12066.0
CLEMENTI,2012-09-01,460135.0,-9273.0
CLEMENTI,2012-10-01,473989.0,13854.0
CLEMENTI,2012-11-01,468079.0,-5910.0
CLEMENTI,2012-12-01,468393.0,314.0
CLEMENTI,2013-01-01,507300.0,38907.0
CLEMENTI,2013-02-01,506850.0,-450.0
CLEMENTI,2013-03-01,465053.0,-41797.0
CLEMENTI,2013-04-01,467566.0,2513.0
CLEMENTI,2013-05-01,496565.0,28999.0
CLEMENTI,2013-06-01,483944.0,-12621.0
CLEMENTI,2013-07-01,492084.0,8140.0
CLEMENTI,2013-08-01,470157.0,-21927.0
CLEMENTI,2013-09-01,461879.0,-8278.0
CLEMENTI,2013-10-01,507329.0,45450.0
CLEMENTI,2013-11-01,478806.0,-28523.0
CLEMENTI,2013-12-01,456280.0,-22526.0
CLEMENTI,2014-01-01,443676.0,-12604.0
CLEMENTI,2014-02-01,490067.0,46391.0
CLEMENTI,2014-03-01,432190.0,-57877.0
CLEMENTI,2014-04-01,486466.0,54276.0
CLEMENTI,2014-05-01,425784.0,-60682.0
CLEMENTI,2014-06-01,429051.0,3267.0
CLEMENTI,2014-07-01,493548.0,64497.0
CLEMENTI,2014-08-01,447009.0,-46539.0
CLEMENTI,2014-09-01,456589.0,9580.0
CLEMENTI,2014-10-01,452209.0,-4380.0
CLEMENTI,2014-11-01,367234.0,-84975.0
CLEMENTI,2014-12-01,451505.0,84271.0
CLEMENTI,2015-01-01,386991.0,-64514.0
CLEMENTI,2015-02-01,457347.0,70356.0
CLEMENTI,2015-03-01,410783.0,-46564.0
CLEMENTI,2015-04-01,461290.0,50507.0
CLEMENTI,2015-05-01,465798.0,4508.0
CLEMENTI,2015-06-01,422574.0,-43224.0
CLEMENTI,2015-07-01,456805.0,34231.0
CLEMENTI,2015-08-01,414832.0,-41973.0
CLEMENTI,2015-09-01,446810.0,31978.0
CLEMENTI,2015-10-01,446599.0,-211.0
CLEMENTI,2015-11-01,449356.0,2757.0
CLEMENTI,2015-12-01,445683.0,-3673.0
CLEMENTI,2016-01-01,406842.0,-38841.0
CLEMENTI,2016-02-01,397083.0,-9759.0
CLEMENTI,2016-03-01,414383.0,17300.0
CLEMENTI,2016-04-01,435957.0,21574.0
CLEMENTI,2016-05-01,473284.0,37327.0
CLEMENTI,2016-06-01,437944.0,-35340.0
CLEMENTI,2016-07-01,446125.0,8181.0
CLEMENTI,2016-08-01,478402.0,32277.0
CLEMENTI,2016-09-01,437027.0,-41375.0
CLEMENTI,2016-10-01,438004.0,977.0
CLEMENTI,2016-11-01,444250.0,6246.0
CLEMENTI,2016-12-01,470636.0,26386.0
CLEMENTI,2017-01-01,420814.0,-49822.0
CLEMENTI,2017-02-01,426729.0,5915.0
CLEMENTI,2017-03-01,503326.0,76597.0
CLEMENTI,2017-04-01,470761.0,-32565.0
CLEMENTI,2017-05-01,485806.0,15045.0
CLEMENTI,2017-06-01,531299.0,45493.0
CLEMENTI,2017-07-01,415165.0,-116134.0
CLEMENTI,2017-08-01,495114.0,79949.0
CLEMENTI,2017-09-01,544587.0,49473.0
CLEMENTI,2017-10-01,477572.0,-67015.0
CLEMENTI,2017-11-01,458256.0,-19316.0
CLEMENTI,2017-12-01,481292.0,23036.0
CLEMENTI,2018-01-01,446257.0,-35035.0
CLEMENTI,2018-02-01,503273.0,57016.0
CLEMENTI,2018-03-01,530319.0,27046.0
CLEMENTI,2018-04-01,461683.0,-68636.0
CLEMENTI,2018-05-01,473459.0,11776.0
CLEMENTI,2018-06-01,513758.0,40299.0
CLEMENTI,2018-07-01,478206.0,-35552.0
CLEMENTI,2018-08-01,515929.0,37723.0
CLEMENTI,2018-09-01,430812.0,-85117.0
CLEMENTI,2018-10-01,458086.0,27274.0
CLEMENTI,2018-11-01,501640.0,43554.0
CLEMENTI,2018-12-01,410479.0,-91161.0
CLEMENTI,2019-01-01,453015.0,42536.0
CLEMENTI,2019-02-01,489306.0,36291.0
CLEMENTI,2019-03-01,452665.0,-36641.0
CLEMENTI,2019-04-01,440523.0,-12142.0
CLEMENTI,2019-05-01,459147.0,18624.0
CLEMENTI,2019-06-01,443879.0,-15268.0
CLEMENTI,2019-07-01,476477.0,32598.0
CLEMENTI,2019-08-01,452180.0,-24297.0
CLEMENTI,2019-09-01,461197.0,9017.0
CLEMENTI,2019-10-01,414418.0,-46779.0
CLEMENTI,2019-11-01,441163.0,26745.0
CLEMENTI,2019-12-01,418824.0,-22339.0
CLEMENTI,2020-01-01,540274.0,121450.0
CLEMENTI,2020-02-01,530027.0,-10247.0
CLEMENTI,2020-03-01,525304.0,-4723.0
CLEMENTI,2020-04-01,532812.0,7508.0
CLEMENTI,2020-05-01,433000.0,-99812.0
CLEMENTI,2020-06-01,382883.0,-50117.0
CLEMENTI,2020-07-01,485710.0,102827.0
CLEMENTI,2020-08-01,477181.0,-8529.0
CLEMENTI,2020-09-01,492962.0,15781.0
CLEMENTI,2020-10-01,540018.0,47056.0
CLEMENTI,2020-11-01,520431.0,-19587.0
CLEMENTI,2020-12-01,469801.0,-50630.0
CLEMENTI,2021-01-01,515662.0,45861.0
CLEMENTI,2021-02-01,563287.0,47625.0
CLEMENTI,2021-03-01,501225.0,-62062.0
CLEMENTI,2021-04-01,533307.0,32082.0
CLEMENTI,2021-05-01,575266.0,41959.0
CLEMENTI,2021-06-01,512312.0,-62954.0
CLEMENTI,2021-07-01,568551.0,56239.0
CLEMENTI,2021-08-01,596979.0,28428.0
CLEMENTI,2021-09-01,562413.0,-34566.0
CLEMENTI,2021-10-01,548609.0,-13804.0
CLEMENTI,2021-11-01,562738.0,14129.0
CLEMENTI,2021-12-01,645215.0,82477.0
CLEMENTI,2022-01-01,518091.0,-127124.0
CLEMENTI,2022-02-01,630128.0,112037.0
CLEMENTI,2022-03-01,599611.0,-30517.0
CLEMENTI,2022-04-01,628615.0,29004.0
CLEMENTI,2022-05-01,582082.0,-46533.0
CLEMENTI,2022-06-01,556391.0,-25691.0
CLEMENTI,2022-07-01,581036.0,24645.0
CLEMENTI,2022-08-01,562412.0,-18624.0
CLEMENTI,2022-09-01,569268.0,6856.0
CLEMENTI,2022-10-01,580610.0,11342.0
CLEMENTI,2022-11-01,590514.0,9904.0
CLEMENTI,2022-12-01,557682.0,-32832.0
GEYLANG,2000-01-01,218953.0,
GEYLANG,2000-02-01,201758.0,-17195.0
GEYLANG,2000-03-01,210175.0,8417.0
GEYLANG,2000-04-01,181300.0,-28875.0
GEYLANG,2000-05-01,218417.0,37117.0
GEYLANG,2000-06-01,206317.0,-12100.0
GEYLANG,2000-07-01,180226.0,-26091.0
GEYLANG,2000-08-01,207255.0,27029.0
GEYLANG,2000-09-01,200084.0,-7171.0
GEYLANG,2000-10-01,204213.0,4129.0
GEYLANG,2000-11-01,201838.0,-2375.0
GEYLANG,2000-12-01,218813.0,16975.0
GEYLANG,2001-01-01,202342.0,-16471.0
GEYLANG,2001-02-01,202752.0,410.0
GEYLANG,2001-03-01,207597.0,4845.0
GEYLANG,2001-04-01,195450.0,-12147.0
GEYLANG,2001-05-01,190947.0,-4503.0
GEYLANG,2001-06-01,201035.0,10088.0
GEYLANG,2001-07-01,195368.0,-5667.0
GEYLANG,2001-08-01,213206.0,17838.0
GEYLANG,2001-09-01,208287.0,-4919.0
GEYLANG,2001-10-01,199926.0,-8361.0
GEYLANG,2001-11-01,185088.0,-14838.0
GEYLANG,2001-12-01,190121.0,5033.0
GEYLANG,2002-01-01,189475.0,-646.0
GEYLANG,2002-02-01,199317.0,9842.0
GEYLANG,2002-03-01,195951.0,-3366.0
GEYLANG,2002-04-01,191110.0,-4841.0
GEYLANG,2002-05-01,210388.0,19278.0
GEYLANG,2002-06-01,210582.0,194.0
GEYLANG,2002-07-01,196000.0,-14582.0
GEYLANG,2002-08-01,180200.0,-15800.0
GEYLANG,2002-09-01,193452.0,13252.0
GEYLANG,2002-10-01,201989.0,8537.0
GEYLANG,2002-11-01,188226.0,-13763.0
GEYLANG,2002-12-01,180121.0,-8105.0
GEYLANG,2003-01-01,175860.0,-4261.0
GEYLANG,2003-02-01,168253.0,-7607.0
GEYLANG,2003-03-01,203219.0,34966.0
GEYLANG,2003-04-01,188358.0,-14861.0
GEYLANG,2003-05-01,207205.0,18847.0
GEYLANG,2003-06-01,196861.0,-10344.0
GEYLANG,2003-07-01,205348.0,8487.0
GEYLANG,2003-08-01,197878.0,-7470.0
GEYLANG,2003-09-01,181609.0,-16269.0
GEYLANG,2003-10-01,183263.0,1654.0
GEYLANG,2003-11-01,195674.0,12411.0
GEYLANG,2003-12-01,208001.0,12327.0
GEYLANG,2004-01-01,195892.0,-12109.0
GEYLANG,2004-02-01,199134.0,3242.0
GEYLANG,2004-03-01,215973.0,16839.0
GEYLANG,2004-04-01,207388.0,-8585.0
GEYLANG,2004-05-01,197566.0,-9822.0
GEYLANG,2004-06-01,204510.0,6944.0
GEYLANG,2004-07-01,201698.0,-2812.0
GEYLANG,2004-08-01,205562.0,3864.0
GEYLANG,2004-09-01,201909.0,-3653.0
GEYLANG,2004-10-01,212957.0,11048.0
GEYLANG,2004-11-01,187811.0,-25146.0
GEYLANG,2004-12-01,204504.0,16693.0
GEYLANG,2005-01-01,196377.0,-8127.0
GEYLANG,2005-02-01,219281.0,22904.0
GEYLANG,2005-03-01,207760.0,-11521.0
GEYLANG,2005-04-01,206381.0,-1379.0
GEYLANG,2005-05-01,197622.0,-8759.0
GEYLANG,2005-06-01,192940.0,-4682.0
GEYLANG,2005-07-01,203618.0,10678.0
GEYLANG,2005-08-01,202403.0,-1215.0
GEYLANG,2005-09-01,181442.0,-20961.0
GEYLANG,2005-10-01,216344.0,34902.0
GEYLANG,2005-11-01,207276.0,-9068.0
GEYLANG,2005-12-01,193491.0,-13785.0
GEYLANG,2006-01-01,200542.0,7051.0
GEYLANG,2006-02-01,184267.0,-16275.0
GEYLANG,2006-03-01,208017.0,23750.0
GEYLANG,2006-04-01,214371.0,6354.0
GEYLANG,2006-05-01,187363.0,-27008.0
GEYLANG,2006-06-01,206296.0,18933.0
GEYLANG,2006-07-01,217057.0,10761.0
GEYLANG,2006-08-01,209839.0,-7218.0
GEYLANG,2006-09-01,190752.0,-19087.0
GEYLANG,2006-10-01,187017.0,-3735.0
GEYLANG,2006-11-01,197565.0,10548.0
GEYLANG,2006-12-01,192081.0,-5484.0
GEYLANG,2007-01-01,204781.0,12700.0
GEYLANG,2007-02-01,207276.0,2495.0
GEYLANG,2007-03-01,220481.0,13205.0
GEYLANG,2007-04-01,212560.0,-7921.0
GEYLANG,2007-05-01,212148.0,-412.0
GEYLANG,2007-06-01,221956.0,9808.0
GEYLANG,2007-07-01,255000.0,33044.0
GEYLANG,2007-08-01,227272.0,-27728.0
GEYLANG,2007-09-01,230804.0,3532.0
GEYLANG,2007-10-01,257308.0,26504.0
GEYLANG,2007-11-01,247000.0,-10308.0
GEYLANG,2007-12-01,239209.0,-7791.0
GEYLANG,2008-01-01,263361.0,24152.0
GEYLANG,2008-02-01,246057.0,-17304.0
GEYLANG,2008-03-01,248221.0,2164.0
GEYLANG,2008-04-01,289929.0,41708.0
GEYLANG,2008-05-01,264588.0,-25341.0
GEYLANG,2008-06-01,271561.0,6973.0
GEYLANG,2008-07-01,292114.0,20553.0
GEYLANG,2008-08-01,273231.0,-18883.0
GEYLANG,2008-09-01,284454.0,11223.0
GEYLANG,2008-10-01,303077.0,18623.0
GEYLANG,2008-11-01,294166.0,-8911.0
GEYLANG,2008-12-01,294200.0,34.0
GEYLANG,2009-01-01,275844.0,-18356.0
GEYLANG,2009-02-01,277558.0,1714.0
GEYLANG,2009-03-01,291917.0,14359.0
GEYLANG,2009-04-01,299770.0,7853.0
GEYLANG,2009-05-01,295950.0,-3820.0
GEYLANG,2009-06-01,324383.0,28433.0
GEYLANG,2009-07-01,292551.0,-31832.0
GEYLANG,2009-08-01,309424.0,16873.0
GEYLANG,2009-09-01,308217.0,-1207.0
GEYLANG,2009-10-01,343038.0,34821.0
GEYLANG,2009-11-01,296307.0,-46731.0
GEYLANG,2009-12-01,317915.0,21608.0
GEYLANG,2010-01-01,326242.0,8327.0
GEYLANG,2010-02-01,340852.0,14610.0
GEYLANG,2010-03-01,335204.0,-5648.0
GEYLANG,2010-04-01,307585.0,-27619.0
GEYLANG,2010-05-01,350100.0,42515.0
GEYLANG,2010-06-01,320725.0,-29375.0
GEYLANG,2010-07-01,362122.0,41397.0
GEYLANG,2010-08-01,350029.0,-12093.0
GEYLANG,2010-09-01,382712.0,32683.0
GEYLANG,2010-10-01,360115.0,-22597.0
GEYLANG,2010-11-01,374144.0,14029.0
GEYLANG,2010-12-01,368302.0,-5842.0
GEYLANG,2011-01-01,353504.0,-14798.0
GEYLANG,2011-02-01,398375.0,44871.0
GEYLANG,2011-03-01,383588.0,-14787.0
GEYLANG,2011-04-01,358330.0,-25258.0
GEYLANG,2011-05-01,420596.0,62266.0
GEYLANG,2011-06-01,380325.0,-40271.0
GEYLANG,2011-07-01,405133.0,24808.0
GEYLANG,2011-08-01,387337.0,-17796.0
GEYLANG,2011-09-01,394241.0,6904.0
GEYLANG,2011-10-01,456639.0,62398.0
GEYLANG,2011-11-01,410208.0,-46431.0
GEYLANG,2011-12-01,417346.0,7138.0
GEYLANG,2012-01-01,409988.0,-7358.0
GEYLANG,2012-02-01,411381.0,1393.0
GEYLANG,2012-03-01,395825.0,-15556.0
GEYLANG,2012-04-01,401551.0,5726.0
GEYLANG,2012-05-01,443314.0,41763.0
GEYLANG,2012-06-01,438870.0,-4444.0
GEYLANG,2012-07-01,402968.0,-35902.0
GEYLANG,2012-08-01,412784.0,9816.0
GEYLANG,2012-09-01,398645.0,-14139.0
GEYLANG,2012-10-01,435038.0,36393.0
GEYLANG,2012-11-01,434155.0,-883.0
GEYLANG,2012-12-01,443135.0,8980.0
GEYLANG,2013-01-01,416523.0,-26612.0
GEYLANG,2013-02-01,457071.0,40548.0
GEYLANG,2013-03-01,394449.0,-62622.0
GEYLANG,2013-04-01,427225.0,32776.0
GEYLANG,2013-05-01,421730.0,-5495.0
GEYLANG,2013-06-01,418892.0,-2838.0
GEYLANG,2013-07-01,432525.0,13633.0
GEYLANG,2013-08-01,402222.0,-30303.0
GEYLANG,2013-09-01,458913.0,56691.0
GEYLANG,2013-10-01,422156.0,-36757.0
GEYLANG,2013-11-01,410380.0,-11776.0
GEYLANG,2013-12-01,432443.0,22063.0
GEYLANG,2014-01-01,414486.0,-17957.0
GEYLANG,2014-02-01,419533.0,5047.0
GEYLANG,2014-03-01,443168.0,23635.0
GEYLANG,2014-04-01,410295.0,-32873.0
GEYLANG,2014-05-01,418241.0,7946.0
GEYLANG,2014-06-01,400542.0,-17699.0
GEYLANG,2014-07-01,395088.0,-5454.0
GEYLANG,2014-08-01,353979.0,-41109.0
GEYLANG,2014-09-01,368820.0,14841.0
GEYLANG,2014-10-01,366969.0,-1851.0
GEYLANG,2014-11-01,416598.0,49629.0
GEYLANG,2014-12-01,412294.0,-4304.0
GEYLANG,2015-01-01,403290.0,-9004.0
GEYLANG,2015-02-01,396586.0,-6704.0
GEYLANG,2015-03-01,438652.0,42066.0
GEYLANG,2015-04-01,402125.0,-36527.0
GEYLANG,2015-05-01,451582.0,49457.0
GEYLANG,2015-06-01,400143.0,-51439.0
GEYLANG,2015-07-01,419944.0,19801.0
GEYLANG,2015-08-01,403314.0,-16630.0
GEYLANG,2015-09-01,461400.0,58086.0
GEYLANG,2015-10-01,389050.0,-72350.0
GEYLANG,2015-11-01,441111.0,52061.0
GEYLANG,2015-12-01,457708.0,16597.0
GEYLANG,2016-01-01,391620.0,-66088.0
GEYLANG,2016-02-01,417403.0,25783.0
GEYLANG,2016-03-01,391724.0,-25679.0
GEYLANG,2016-04-01,476198.0,84474.0
GEYLANG,2016-05-01,412509.0,-63689.0
GEYLANG,2016-06-01,421696.0,9187.0
GEYLANG,2016-07-01,446554.0,24858.0
GEYLANG,2016-08-01,414015.0,-32539.0
GEYLANG,2016-09-01,382884.0,-31131.0
GEYLANG,2016-10-01,449721.0,66837.0
GEYLANG,2016-11-01,449313.0,-408.0
GEYLANG,2016-12-01,440524.0,-8789.0
GEYLANG,2017-01-01,370543.0,-69981.0
GEYLANG,2017-02-01,384474.0,13931.0
GEYLANG,2017-03-01,429346.0,44872.0
GEYLANG,2017-04-01,436300.0,6954.0
GEYLANG,2017-05-01,403602.0,-32698.0
GEYLANG,2017-06-01,415817.0,12215.0
GEYLANG,2017-07-01,394312.0,-21505.0
GEYLANG,2017-08-01,414812.0,20500.0
GEYLANG,2017-09-01,429869.0,15057.0
GEYLANG,2017-10-01,455054.0,25185.0
GEYLANG,2017-11-01,451291.0,-3763.0
GEYLANG,2017-12-01,479789.0,28498.0
GEYLANG,2018-01-01,532156.0,52367.0
GEYLANG,2018-02-01,443341.0,-88815.0
GEYLANG,2018-03-01,494824.0,51483.0
GEYLANG,2018-04-01,455126.0,-39698.0
GEYLANG,2018-05-01,444394.0,-10732.0
GEYLANG,2018-06-01,458053.0,13659.0
GEYLANG,2018-07-01,386774.0,-71279.0
GEYLANG,2018-08-01,452974.0,66200.0
GEYLANG,2018-09-01,440097.0,-12877.0
GEYLANG,2018-10-01,433592.0,-6505.0
GEYLANG,2018-11-01,485971.0,52379.0
GEYLANG,2018-12-01,400033.0,-85938.0
GEYLANG,2019-01-01,431266.0,31233.0
GEYLANG,2019-02-01,471894.0,40628.0
GEYLANG,2019-03-01,408605.0,-63289.0
GEYLANG,2019-04-01,420735.0,12130.0
GEYLANG,2019-05-01,435697.0,14962.0
GEYLANG,2019-06-01,420604.0,-15093.0
GEYLANG,2019-07-01,395185.0,-25419.0
GEYLANG,2019-08-01,434543.0,39358.0
GEYLANG,2019-09-01,414105.0,-20438.0
GEYLANG,2019-10-01,429840.0,15735.0
GEYLANG,2019-11-01,418785.0,-11055.0
GEYLANG,2019-12-01,361706.0,-57079.0
GEYLANG,2020-01-01,376502.0,14796.0
GEYLANG,2020-02-01,414778.0,38276.0
GEYLANG,2020-03-01,397075.0,-17703.0
GEYLANG,2020-04-01,340562.0,-56513.0
GEYLANG,2020-05-01,491600.0,151038.0
GEYLANG,2020-06-01,426194.0,-65406.0
GEYLANG,2020-07-01,382626.0,-43568.0
GEYLANG,2020-08-01,396226.0,13600.0
GEYLANG,2020-09-01,517964.0,121738.0
